text,lang,date
"@eNCA After all we eat chips n chicken
Then pap n chicken
So jnj can go with Pfizer.

They don't you u to hold any of them responsible for any eventuality
J will say is Pfizer
Pfizer will say is J",en,2022-03-14 14:49:31
"RT @MattWalshBlog: Pfizer CEO on the vaccine (direct quote): ""It's not that good against infections but it doesn't last very long""",en,2022-03-14 14:49:30
"RT @MontagueTerrie: Why would you want to have a fourth ""vaccine"" when the first three didn't work and you now know vacc injuries put out i…",en,2022-03-14 14:49:30
"RT @RAHEBFORSENATE: Epic damage inflicted on society by 👉🏼@pfizer #PFE -

All while their insiders got paid!

Arrest ? 👉🏼 @AlbertBourla 

I…",en,2022-03-14 14:49:30
RT @catfishyak: Good morning 🌞 Pfizer has announced we’ll probably need a 4th vaxx &amp; people on the right are saying they planned it to coin…,en,2022-03-14 14:49:24
Dr. David Martin Details His Lawsuit Against Joe Biden—Exposes Pfizer and Their Business Dealings [VIDEO] https://t.co/cLzmfW1Dco,en,2022-03-14 14:49:23
"@jneill @alessandromoura @DrSusanOliver1 @ShahidDev This is helpful, thanks

So, one in every 2,000 doses resulted in a serious adverse reaction, and one in every 80,000 resulted in death?

And that's only if we pretend that no further injuries occurred after Feb 28th

Horrific! No wonder Pfizer wanted immunity from liability!",en,2022-03-14 14:49:23
RT @Forbes: Pharmaceutical giant Pfizer will donate all profits from its Russian subsidiary to Ukrainian relief efforts https://t.co/4XXGGy…,en,2022-03-14 14:49:21
"RT @sallypeaz: @waldron_pj @ann_lannin Truth about Pfizer vac graphene and cellphone towers
https://t.co/GZ3L45J35H",en,2022-03-14 14:49:20
@thehill Of course Pfizer CEO says that..,en,2022-03-14 14:49:16
RT @YahooFinance: .@pfizer CEO @AlbertBourla on Russia: “All profits of the Russian subsidiary going forward... will be donated to causes t…,en,2022-03-14 14:49:16
RT @BBlues60: ursula van der refuses to answer questions about her secret relationship with the ceo of pfizer... https://t.co/Q1vWiS11Lv,en,2022-03-14 14:49:15
"RT @nexta_tv: Pfizer will donate all profits made in #Russia to directly support the people of #Ukraine, the company said in a statement on…",en,2022-03-14 14:49:11
@spdde sponsored by Pfizer https://t.co/4IcOeo5lx0,en,2022-03-14 14:49:10
"And then five, six, seven, eight, a chip.

I’m not some conspiracy nut or anti-vaxxer but enough is enough! #Pfizer https://t.co/YZI15KWUHM",en,2022-03-14 14:49:10
"RT @RubinReport: This is literally the only thing people should be talking about today. 

The CEO Pfizer, ladies and gentlemen…",en,2022-03-14 14:49:07
RT @lifebiomedguru: Pay attention to who is making - and announcing - public health policy now.   https://t.co/9B0TzbHtHm,en,2022-03-14 14:49:06
"RT @VPrasadMDMPH: In the old days you didn't just trust the Pfizer CEO, the FDA made the company run a randomized trial showing a reduction…",en,2022-03-14 14:49:04
RT @LibrtarinPirate: Pfizer trying to stay relevant https://t.co/a1RcCxe3xO,en,2022-03-14 14:49:03
"RT @dogvoyages: Woke up, got up, heart pounding out of my chest. I’m over this. It’s been three months of laying in bed. I went from somebo…",en,2022-03-14 14:49:03
Pfizer Will Donate All Russian Profits To Ukrainian Relief Efforts via @forbes @TheRobertHart  https://t.co/Mivro2Eccc,en,2022-03-14 14:49:00
"RT @CensoredThinker: Albert Bourla CEO of Pfizer, on why mRNA vaccine was counterintuitive. ""I was surprised when they suggested to me that…",en,2022-03-14 14:49:00
RT @Titch16487899: Someone doesn't do their homework. PFIZER DOCUMENTS!!!!,en,2022-03-14 14:49:00
"RT @gilzelle: Pfizer, Johnson &amp; Johnson, Novartis, &amp;Abbott are among the drugmakers still manufacturing pharmaceutical drugs in Russia. 
Bi…",en,2022-03-14 14:48:55
"RT @Laurie_Garrett: CEO Albert Bourla @pfizer says Americans need a 4th #COVID19 shot to stave off variants of #SARSCoV2 .
“I think the big…",en,2022-03-14 14:48:55
"This is a machine found in a Pfizer vaccine, a nanobot. Pfizer you will go down for this. https://t.co/ngTTB9G9RQ",en,2022-03-14 14:48:55
"RT @MattWalshBlog: Pfizer CEO on the vaccine (direct quote): ""It's not that good against infections but it doesn't last very long""",en,2022-03-14 14:48:54
"RT @NewsBFM: 1. A fourth dose of the Covid-19 vaccine is necessary for most people due to waning immunity, said Pfizer CEO Albert Bourla.…",en,2022-03-14 14:48:53
RT @colossusPhD: Has anyone from Pfizer explained why the safest and most efficient way to create their COVID-19 vaccine was to use a never…,en,2022-03-14 14:48:52
"RT @9NewsAUS: The Pfizer CEO says it is ""necessary"". #9News
 https://t.co/uCb2ANXrNr",en,2022-03-14 14:48:51
"RT @DrAlim: Pfizer CEO Albert Bourla tried distancing himself from the COVID mRNA vaccines on Friday, suggesting he only developed the “cou…",en,2022-03-14 14:48:50
RT @eNCA: [BREAKING NEWS] People who received the J&amp;J #COVID-19 vaccine as their primary dose are now eligible for a third dose. The govern…,en,2022-03-14 14:48:48
RT @mkolken: The only thing I want to hear from Pfizer CEO is that he is giving 100% of the profits from the vaccine to the people who rece…,en,2022-03-14 14:48:48
"RT @CNN: To help fend off another wave of Covid-19, people will need a fourth dose of vaccine, Pfizer CEO Albert Bourla says. https://t.co/…",en,2022-03-14 14:48:48
Heard the Pfizer papers were wild,en,2022-03-14 14:48:46
RT @FaceTheNation: Pfizer CEO @AlbertBourla tells @margbrennan his company is working “very diligently” to make a covid vaccine that will p…,en,2022-03-14 14:48:46
"RT @SethDillon: Pfizer CEO says fourth COVID shot ""necessary"" or there's no chance he'll hit his revenue projections for this quarter.",en,2022-03-14 14:48:46
RT @catfishyak: Good morning 🌞 Pfizer has announced we’ll probably need a 4th vaxx &amp; people on the right are saying they planned it to coin…,en,2022-03-14 14:48:46
"RT @CNN: To help fend off another wave of Covid-19, people will need a fourth dose of vaccine, Pfizer CEO Albert Bourla says. https://t.co/…",en,2022-03-14 14:48:45
"RT @NineNewsNancy: “Dr. Naømi Wølf Details Unsettling Pfizer Documents, Enlisted 161 Attorneys To Address ‘Crimes Of Extraordinary Scale’ […",en,2022-03-14 14:48:45
"RT @richardursomd: ""It's not that good against infections, but doesn't last very long,"" he added.

The above are his words, not mine.  http…",en,2022-03-14 14:48:45
"RT @dogvoyages: Woke up, got up, heart pounding out of my chest. I’m over this. It’s been three months of laying in bed. I went from somebo…",en,2022-03-14 14:48:43
"Senior Scientist, Upstream Process Development, Pfizer, Andover, MA https://t.co/83sv8E3Xce",en,2022-03-14 14:48:43
@CNN Just remember you’re taking a “vaccine” from a company which has multiple felonies on its record. Pfizer should have been shut down years ago but they bankroll too many politicians to count.,en,2022-03-14 14:48:43
"RT @RubinReport: This is literally the only thing people should be talking about today. 

The CEO Pfizer, ladies and gentlemen…",en,2022-03-14 14:48:41
"@CllrKendraLara 
Nobody has caused damage or harm to Wu's house. 
Peaceful protest is just that friendly people wanting to be heard. 
Stop forcing toxic injections into people and kids. Unmask the kids. They are NOT slaves and not for sale to big pharma. Wu sold the kids 2 pfizer",en,2022-03-14 14:48:40
