text,lang,date
"RT @OffGuardian0: Interestingly, #Pfizer were the sponsor of the #Oscars, and have a new #Alopecia drug  #ritlecitinib likely coming to mar…",en,2022-03-29 14:55:14
RT @halftwottered: Given Pfizer sponsor the Oscars how much do you think Chris Rock &amp; Will Smith got paid for their brief mid-show infomerc…,en,2022-03-29 14:55:13
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:55:11
FDA authorizes fourth Pfizer Covid vaccine dose for people age 50 and older https://t.co/Vspl9Bko6a #news #topstories #berkleybearnews,en,2022-03-29 14:55:10
"RT @amerix: Pfizer &amp; BioNTech sponsored the Oscars 2022.

Last year Pfizer announced the successful trial of their drug Ritlecitinib.

This…",en,2022-03-29 14:55:09
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:55:08
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:55:08
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:55:08
FDA authorizes fourth Pfizer Covid vaccine dose for people age 50 and older https://t.co/fvyL7sJcTi,en,2022-03-29 14:55:07
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:55:06
FDA authorizes fourth Pfizer Covid vaccine dose for people age 50 and older https://t.co/vRNyvOm48v yeager tristan #cnbc #news #michaelangelo,en,2022-03-29 14:55:04
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:55:04
"RT @LaurenPelley: NEW: @US_FDA authorizes a 4th dose of Pfizer's #COVID19 vaccine for Americans aged 50 and up, and for those 12 and up wit…",en,2022-03-29 14:55:03
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:55:03
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:55:01
RT @nataliegwinters: Joe Biden’s New Pentagon Secretary Nominee Is Pfizer’s Former ‘Global Project Lead’ Who Blasted Conservatives as ‘Nut…,en,2022-03-29 14:55:01
RT @ClareCraigPath: If a study is blinded and randomised then the number of days the control group and the treatment group are exposed for…,en,2022-03-29 14:55:00
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:54:58
RT @sonia_elijah: JCVI ‘advises’ Pfizer’s Covid-19 vaccine for 5-11s on DODGY DATA from CDC and PFIZER-FUNDED vaccine evaluation report 🚨…,en,2022-03-29 14:54:57
"RT @RobertKennedyJr: In an exclusive interview with The Defender, Richard Sprague said his wife, Jennifer, developed Creutzfeldt-Jakob Dise…",en,2022-03-29 14:54:55
RT @WxmanJim: Joe Biden’s New Pentagon Secretary Nominee Is Pfizer’s Former 'Global Project Lead’ Who Blasted Conservatives as ‘Nut Jobs’.…,en,2022-03-29 14:54:51
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:48
Emergency uses of the vaccine have not been approved or licensed by US FDA but have been authorized to prevent COVID-19 in ages 5+. See Fact Sheets: https://t.co/zCHIrvunEm,en,2022-03-29 14:54:46
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:54:42
"U.S. regulators authorized a second booster dose of Pfizer Inc and BioNTech SE's COVID-19 vaccine for people 50 and older due to concerns about waning immunity in the age group, the drugmakers said on Tuesda... https://t.co/TbRZb0bmYE",en,2022-03-29 14:54:41
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:40
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:40
"RT @Sherloc98788726: In case you missed this from me earlier on, Pfizer just recalled two drugs.  One on the market for 3 years.  One on th…",en,2022-03-29 14:54:40
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:37
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:35
RT @DILLIGAFJJJ: Biotech and Pfizer sponsored the Oscars. Pfizer has a drug for Alopecia. Will Smith causes a scene over a joke about his w…,en,2022-03-29 14:54:33
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:32
RT @Reuters: BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY ht…,en,2022-03-29 14:54:30
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:29
"RT @jengleruk: This is a great spot in a new Pfizer document available on https://t.co/ykVOYFQOFO (released a few days ago).

The main take…",en,2022-03-29 14:54:27
BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/AVHWTQZXIC https://t.co/dOgfMQAI27,en,2022-03-29 14:54:27
RT @NZ_Naturopath: Pfizer knew of1223 deaths that occurred in the first 90 days of their vaccine being released &amp; still FDA deemed their va…,en,2022-03-29 14:54:24
BREAKING: FDA authorizes a second booster of the Pfizer/BioNTech COVID shot for people 50 and older https://t.co/btFhgt71qY https://t.co/O4xfqPSKhE,en,2022-03-29 14:54:21
"Today the @US_FDA expanded the EUA for our and @BioNTech_Group’s #COVID19 vaccine to include a second booster for those 50+, and certain 12+ immunocompromised individuals, offering further protection for those who need it most. Learn more: https://t.co/pfe4NOyF5X",en,2022-03-29 14:54:19
"RT @awilliamscomedy: Pfizer sponsored the oscars last night and they have an alopecia drug coming out. 

Do you see the game yet?",en,2022-03-29 14:54:18
RT @TheRealPro7: Conspiracy.The FDA is about to approve the Pfizer alopecia drug which is going to be the 1st ever to be approved for the c…,en,2022-03-29 14:54:15
RT @nataliegwinters: Joe Biden’s New Pentagon Secretary Nominee Is Pfizer’s Former ‘Global Project Lead’ Who Blasted Conservatives as ‘Nut…,en,2022-03-29 14:54:12
Booked 2nd booster Pfizer (4th) shot. You should too.,en,2022-03-29 14:54:06
