text,lang,date
"Rising Covid Cases, Talk Of Second Booster Drive Moderna Stock Higher. Will The Rally Continue? https://t.co/4WrOJcTSPc",en,2022-03-22 11:40:08
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:39:49
"RT @kay32723483: @AmericaLovingRN @Charliehawkin My man, 38, no health issues, after 2nd shot of moderna had pulmonary embolism. Dissolved…",en,2022-03-22 11:39:36
RT @Palmetto_Star: its now a verifiable fact that #moderna created Covid-19. It (COVID 19) has a genome pattern patented by the the pharmac…,en,2022-03-22 11:39:29
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:38:18
RT @adambarlo: @mountvi1 @ScottAnd67 And guess who is the world health organisations biggest donor yep the same person that is biggest owne…,en,2022-03-22 11:36:59
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:36:52
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:36:37
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:35:19
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:34:49
RT @DrKate4Kids: @moderna_tx let’s see that data for kids under 5!!!!!!!!,en,2022-03-22 11:34:04
RT @steviesmith6955: @drdavidsamadi The emergency is Moderna’s revenue is currently plunging !,en,2022-03-22 11:33:58
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:33:09
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:32:52
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:32:42
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:32:13
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:31:42
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:31:41
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:31:38
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:31:07
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:30:23
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:30:05
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:29:57
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:29:56
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:29:53
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:29:28
"#FoxBusiness 
Maria Bartiromo Is a mindless talking head.
They all are.
It’s just noise.
She’s blaming China for Covid rn, but had the Moderna ceo on like a month ago asking how he patented parts of sars-cov-2 before it existed?

I’m too sober to be sit here and be propagandized.",en,2022-03-22 11:29:22
RT @sailorrooscout: against the virus. This trial is another collaboration between Moderna and the National Institutes of Health. The trial…,en,2022-03-22 11:29:05
RT @sailorrooscout: This is the second HIV vaccine trial initiated by Moderna this year. I wrote a thread on mRNA-1644 in January. Moderna’…,en,2022-03-22 11:29:00
"RT @sailorrooscout: You can read more here: 
•https://t.co/tuBnABF5P5
•https://t.co/VK6K6h9KHB
•https://t.co/onZpmfzvrk
•https://t.co/OtwCa…",en,2022-03-22 11:28:46
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:28:43
RT @sailorrooscout: against the virus. This trial is another collaboration between Moderna and the National Institutes of Health. The trial…,en,2022-03-22 11:28:03
RT @sailorrooscout: This is the second HIV vaccine trial initiated by Moderna this year. I wrote a thread on mRNA-1644 in January. Moderna’…,en,2022-03-22 11:27:55
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:27:38
"RT @sailorrooscout: So, not COVID-19 related, however, this is really exciting news I wanted to share. The first participant has been dosed…",en,2022-03-22 11:24:53
